t_offset_s,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms
5400.0,-4062.797944425468,1135.6497214425526,5371.662624214871,-3.378556935360309,-6.760289910062249,-1.1232702206144667
5460.0,-4256.2413090661885,727.7876129228489,5292.227573662113,-3.067147148675993,-6.830044577222904,-1.5235866697181892
5520.0,-4430.579344292389,316.65859002110125,5188.969658465124,-2.741948049954919,-6.869144245334537,-1.9170714638815556
5580.0,-4585.0279898778035,-95.89198924363608,5062.351932452575,-2.4044127305815715,-6.877409351570125,-2.3019578467519657
5640.0,-4718.892080377473,-508.0120986507336,4912.9423811042925,-2.056050301974329,-6.854797427182666,-2.6765160866246007
5700.0,-4831.568516024039,-917.8512881459864,4741.411471925459,-1.6984194988486456,-6.801403644143195,-3.039061098683471
5760.0,-4922.549042086994,-1323.5689449044887,4548.5292505196985,-1.3331220208526728,-6.717460813528512,-3.3879599607180273
5820.0,-4991.422621321323,-1723.342537600806,4335.161989519151,-0.9617956250423202,-6.603338815832661,-3.7216392935737748
5880.0,-5037.877384969763,-2115.375809185294,4102.268399382488,-0.5861069851326043,-6.459543443367839,-4.038592473681984
5940.0,-5061.702148851864,-2497.906882284943,3850.8954121640004,-0.2077443375458266,-6.286714635973278,-4.337386641190852
6000.0,-5062.787482405803,-2869.2162402670865,3582.173551673703,0.17159006117230075,-6.085624093432689,-4.616669463703995
6060.0,-5041.126320169388,-3227.63454609443,3297.31190596395,0.5501876361528846,-5.85717225132871,-4.875175612629479
6120.0,-4996.814107105885,-3571.550260427795,2997.59272075301,0.9263413208572119,-5.602384611504744,-5.111732906844745
6180.0,-4930.048471398683,-3899.417020064958,2684.365635180882,1.2983534693733088,-5.322407423776377,-5.325268076956417
6240.0,-4841.1284208425495,-4209.760737795272,2359.0415841295408,1.6645438106023323,-5.0185027219086935,-5.514812103012298
6300.0,-4730.453061723422,-4501.18638515156,2023.0863941632415,2.023257396541744,-4.692042723980019,-5.679505079202649
6360.0,-4598.519842066178,-4772.384420386756,1678.0141028871321,2.3728724935166623,-4.34450361488334,-5.818600560921905
6420.0,-4445.92232429308,-5022.136825319293,1325.3800341127603,2.711808362702609,-3.9774587366404375,-5.931469352560099
6480.0,-4273.347495618763,-5249.322716484975,966.7736635901116,3.0385328747507225,-3.592571220173113,-6.017602698518181
6540.0,-4081.5726278478764,-5452.923498298666,603.8113121528106,3.351569902867509,-3.1915860999347063,-6.076614845113298
6600.0,-3871.4617015716726,-5632.02752864585,238.12870486767426,3.6495064393725456,-2.7763219600997697,-6.108244947137469
6660.0,-3643.961413011314,-5785.834270455189,-128.6265638664182,3.9309993825741443,-2.348662167601678,-6.112358299698287
6720.0,-3400.0967848602213,-5913.657906300075,-494.8026184015135,4.194781943738631,-1.910545752979925,-6.088946883415961
6780.0,-3140.9664053701854,-6014.930396878605,-858.7509017697124,4.43966962791608,-1.4639580045649823,-6.03812921886689
6840.0,-2867.7373225473007,-6089.2039682571185,-1218.8337461267033,4.664565747317776,-1.0109208448421352,-5.960149534124972
6900.0,-2581.6396226218917,-6136.15301695389,-1573.4318728535077,4.868466431678064,-0.5534830597940121,-5.855376257127811
6960.0,-2283.9607238893077,-6155.57542620492,-1920.9517823955077,5.050465106407164,-0.0937104525690821,-5.724299852157518
7020.0,-1976.0394185549828,-6147.393291008513,-2259.832995286422,5.20975641616025,0.3663240080429757,-5.567530026759693
7080.0,-1659.2596963362876,-6111.6530537064955,-2588.555107571643,5.345639578507636,0.8245499760855924,-5.385792341731979
7140.0,-1335.0443842708557,-6048.525055848835,-2905.6446259597906,5.457521159477437,1.2789093891274366,-5.179924262227459
7200.0,-1004.8486374591937,-5958.302515832508,-3209.681550439266,5.5449172696469935,1.72736594109164,-4.950870692401094
7260.0,-670.1533153474797,-5841.399945242763,-3499.30567473322,5.607455185980439,2.167914312753929,-4.699679039282439
7320.0,-332.45827766233367,-5698.351019902503,-3773.2225777636804,5.644874410564143,2.598589111808247,-4.427493853628775
7380.0,6.724366717213148,-5529.8059243166235,-4030.2092821831884,5.657027182618373,3.0174734812869177,-4.135551096386945
7440.0,345.87702577825775,-5336.528190456934,-4269.1195589400595,5.643878464533003,3.422707342287974,-3.825172079100791
7500.0,683.4833744555629,-5119.391053661139,-4488.888859704015,5.605505426090499,3.8124952441535114,-3.4977571252162405
7560.0,1018.0350594665189,-4879.373349821776,-4688.538861729351,5.542096453442262,4.185113802212963,-3.154778996870874
7620.0,1348.038331221421,-4617.554979037304,-4867.181612319195,5.45394971077515,4.538918709723851,-2.7977761285533838
7680.0,1672.0205768142255,-4335.111961521363,-5024.023262429876,5.341471282963673,4.872351316498899,-2.4283457051564716
7740.0,1988.5367297759929,-4033.311111862825,-5158.367381085145,5.20517292690818,5.183944771724898,-2.048136617619151
7800.0,2296.1755338902385,-3713.5043577525685,-5269.617844132375,5.045669457804441,5.4723297325141305,-1.6588423247705972
7860.0,2593.565639878378,-3377.1227291060964,-5357.281292457828,4.863675794400955,5.736239642683959,-1.2621936453622546
7920.0,2879.381515125017,-3025.6700431805143,-5420.969156087659,4.66000368452958,5.974515588081643,-0.8599514998199989
7980.0,3152.3491477980697,-2660.7163108775558,-5460.399241652128,4.435558129014649,6.186110735454093,-0.45389961716245486
8040.0,3411.2515277004877,-2283.8908890198686,-5475.396881508596,4.191333518668811,6.37009436144188,-0.04583721900887998
8100.0,3654.9338869939015,-1896.875403003183,-5465.895643446093,3.9284094956344027,6.52565547686463,0.3624283102548782
8160.0,3882.3086844752397,-1501.3964640428585,-5431.937600368512,3.6479465470967636,6.652106049123941,0.7690887600122013
8220.0,4092.360317550036,-1099.2182050509016,-5373.673159738283,3.3511813364043728,6.7488838225663415,1.1723424306957373
8280.0,4284.149546169701,-692.1346594873613,-5291.360452923903,3.039421774351634,6.81555473303076,1.570401465767286
8340.0,4456.817613285255,-281.9620075547784,-5185.364284931464,2.714041831397923,6.8518149090369045,1.9614991718160775
8400.0,4609.590046181984,129.46928492722,-5056.15464549857,2.376476090900541,6.857492248023045,2.3438973180047515
8460.0,4741.78012322301,540.3224091362116,-4904.304783079163,2.028214043090364,6.832547552346702,2.715893403765553
8520.0,4852.7919904508635,948.7622103310595,-4730.488844038938,1.6707941204247063,6.777075206319439,3.0758278800984376
8580.0,4942.123412604859,1352.9632112213408,-4535.479080371638,1.3057974766246832,6.691303372764754,3.4220913058934403
8640.0,5009.368143320462,1751.1176320775971,-4320.142630497427,0.9348415143033514,6.575593685585696,3.75313141630405
8700.0,5054.217899668081,2141.4433765922,-4085.4378792275397,0.5595731695091221,6.4304404137869655,4.0674600755909385
8760.0,5076.463926807272,2522.191951028451,-3832.4104047805154,0.18166196564480946,6.256469072439311,4.36366008224313
